comparison_key,data_mode,banner,market,year,period,month,product_group,mpg,product_id,product,promo_id,promo_status,promotion_type,execution_start,execution_end,source_fcst_inc_cases,unit_type,cases_per_display,converted_fcst_inc_cases,mode_fcst_inc_cases,prorate_weight,execution_days_in_month,execution_days_total,month_cases,source_workbook,source_sheet,source_row,conversion_note
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IORV7N,Committed,TPR/ISF,2026-01-10,2026-01-16,231.0,CASE,,231.0,231.0,1.0,7,7,231.0,DR August - MoM.xlsx,July,20,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IORV74,Committed,TPR/ISF,2026-01-10,2026-01-16,645.0,CASE,,645.0,645.0,1.0,7,7,645.0,DR August - MoM.xlsx,July,22,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IORV74,Committed,TPR/ISF,2026-01-10,2026-01-16,645.0,CASE,,645.0,645.0,1.0,7,7,645.0,DR August - MoM.xlsx,July,22,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IORV74,Committed,TPR/ISF,2026-01-10,2026-01-16,520.0,CASE,,520.0,520.0,1.0,7,7,520.0,DR August - MoM.xlsx,July,23,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IORV74,Committed,TPR/ISF,2026-01-10,2026-01-16,520.0,CASE,,520.0,520.0,1.0,7,7,520.0,DR August - MoM.xlsx,July,23,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J0SSDA,Committed,TPR/ISF,2026-01-17,2026-01-23,711.0,CASE,,711.0,711.0,1.0,7,7,711.0,DR August - MoM.xlsx,July,25,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J0SSDA,Committed,TPR/ISF,2026-01-17,2026-01-23,711.0,CASE,,711.0,711.0,1.0,7,7,711.0,DR August - MoM.xlsx,July,25,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IR2W49,Committed,TPR/ISF,2026-01-17,2026-01-23,300.0,CASE,,300.0,300.0,1.0,7,7,300.0,DR August - MoM.xlsx,July,27,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IR2W49,Committed,TPR/ISF,2026-01-17,2026-01-23,300.0,CASE,,300.0,300.0,1.0,7,7,300.0,DR August - MoM.xlsx,July,27,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IR2W49,Committed,TPR/ISF,2026-01-17,2026-01-23,40.0,CASE,,40.0,40.0,1.0,7,7,40.0,DR August - MoM.xlsx,July,28,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IR2W49,Committed,TPR/ISF,2026-01-17,2026-01-23,40.0,CASE,,40.0,40.0,1.0,7,7,40.0,DR August - MoM.xlsx,July,28,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IORV83,Committed,TPR/ISF,2026-01-17,2026-01-23,750.0,CASE,,750.0,750.0,1.0,7,7,750.0,DR August - MoM.xlsx,July,30,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IORV83,Committed,TPR/ISF,2026-01-17,2026-01-23,750.0,CASE,,750.0,750.0,1.0,7,7,750.0,DR August - MoM.xlsx,July,30,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IORV7X,Committed,TPR/ISF,2026-01-24,2026-01-30,530.0,CASE,,530.0,530.0,1.0,7,7,530.0,DR August - MoM.xlsx,July,32,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IORV7X,Committed,TPR/ISF,2026-01-24,2026-01-30,530.0,CASE,,530.0,530.0,1.0,7,7,530.0,DR August - MoM.xlsx,July,32,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IORV88,Committed,TPR/ISF,2026-01-24,2026-01-30,64.0,CASE,,64.0,64.0,1.0,7,7,64.0,DR August - MoM.xlsx,July,34,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IORV88,Committed,TPR/ISF,2026-01-24,2026-01-30,64.0,CASE,,64.0,64.0,1.0,7,7,64.0,DR August - MoM.xlsx,July,34,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IORV7S,Committed,TPR/ISF,2026-01-24,2026-01-30,231.0,CASE,,231.0,231.0,1.0,7,7,231.0,DR August - MoM.xlsx,July,36,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IORV7S,Committed,TPR/ISF,2026-01-24,2026-01-30,231.0,CASE,,231.0,231.0,1.0,7,7,231.0,DR August - MoM.xlsx,July,36,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IORV8D,Committed,TPR/ISF,2026-01-24,2026-01-30,865.0,CASE,,865.0,865.0,1.0,7,7,865.0,DR August - MoM.xlsx,July,38,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IORV8D,Committed,TPR/ISF,2026-01-24,2026-01-30,865.0,CASE,,865.0,865.0,1.0,7,7,865.0,DR August - MoM.xlsx,July,38,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IORV8D,Committed,TPR/ISF,2026-01-24,2026-01-30,690.0,CASE,,690.0,690.0,1.0,7,7,690.0,DR August - MoM.xlsx,July,39,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IORV8D,Committed,TPR/ISF,2026-01-24,2026-01-30,690.0,CASE,,690.0,690.0,1.0,7,7,690.0,DR August - MoM.xlsx,July,39,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,400.0,CASE,,400.0,400.0,0.14285714,1,7,57.142857,DR August - MoM.xlsx,July,41,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,400.0,CASE,,400.0,400.0,0.14285714,1,7,57.142857,DR August - MoM.xlsx,July,41,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,400.0,CASE,,400.0,400.0,0.85714286,6,7,342.857143,DR August - MoM.xlsx,July,41,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,400.0,CASE,,400.0,400.0,0.85714286,6,7,342.857143,DR August - MoM.xlsx,July,41,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,40.0,CASE,,40.0,40.0,0.14285714,1,7,5.714286,DR August - MoM.xlsx,July,42,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,40.0,CASE,,40.0,40.0,0.14285714,1,7,5.714286,DR August - MoM.xlsx,July,42,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,40.0,CASE,,40.0,40.0,0.85714286,6,7,34.285714,DR August - MoM.xlsx,July,42,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOR6YQ,Committed,TPR/ISF,2026-01-31,2026-02-06,40.0,CASE,,40.0,40.0,0.85714286,6,7,34.285714,DR August - MoM.xlsx,July,42,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J9JDWA,Committed,TPR/ISF,2026-01-31,2026-02-06,711.0,CASE,,711.0,711.0,0.14285714,1,7,101.571429,DR August - MoM.xlsx,July,44,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J9JDWA,Committed,TPR/ISF,2026-01-31,2026-02-06,711.0,CASE,,711.0,711.0,0.14285714,1,7,101.571429,DR August - MoM.xlsx,July,44,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J9JDWA,Committed,TPR/ISF,2026-01-31,2026-02-06,711.0,CASE,,711.0,711.0,0.85714286,6,7,609.428571,DR August - MoM.xlsx,July,44,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J9JDWA,Committed,TPR/ISF,2026-01-31,2026-02-06,711.0,CASE,,711.0,711.0,0.85714286,6,7,609.428571,DR August - MoM.xlsx,July,44,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOS340,Committed,TPR/ISF,2026-01-31,2026-02-06,725.0,CASE,,725.0,725.0,0.14285714,1,7,103.571429,DR August - MoM.xlsx,July,46,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOS340,Committed,TPR/ISF,2026-01-31,2026-02-06,725.0,CASE,,725.0,725.0,0.14285714,1,7,103.571429,DR August - MoM.xlsx,July,46,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOS340,Committed,TPR/ISF,2026-01-31,2026-02-06,725.0,CASE,,725.0,725.0,0.85714286,6,7,621.428571,DR August - MoM.xlsx,July,46,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOS340,Committed,TPR/ISF,2026-01-31,2026-02-06,725.0,CASE,,725.0,725.0,0.85714286,6,7,621.428571,DR August - MoM.xlsx,July,46,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,550.0,CASE,,550.0,550.0,0.03571429,1,28,19.642857,DR August - MoM.xlsx,July,48,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,550.0,CASE,,550.0,550.0,0.03571429,1,28,19.642857,DR August - MoM.xlsx,July,48,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,550.0,CASE,,550.0,550.0,0.96428571,27,28,530.357143,DR August - MoM.xlsx,July,48,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Hot Tea,Tea Bag 6/20ct,TDTB-6/20,TEA BAG 6/20CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,550.0,CASE,,550.0,550.0,0.96428571,27,28,530.357143,DR August - MoM.xlsx,July,48,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Jan,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,128.0,CASE,,128.0,128.0,0.03571429,1,28,4.571429,DR August - MoM.xlsx,July,49,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Jan,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,128.0,CASE,,128.0,128.0,0.03571429,1,28,4.571429,DR August - MoM.xlsx,July,49,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,128.0,CASE,,128.0,128.0,0.96428571,27,28,123.428571,DR August - MoM.xlsx,July,49,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Nespresso,NComp 10/10ct,TDNC-10/10,NCOMP 10/10CT,000IYNUTH,Committed,TPR/ISF,2026-01-31,2026-02-27,128.0,CASE,,128.0,128.0,0.96428571,27,28,123.428571,DR August - MoM.xlsx,July,49,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IOR70V,Committed,TPR/ISF,2026-02-07,2026-02-13,400.0,CASE,,400.0,400.0,1.0,7,7,400.0,DR August - MoM.xlsx,July,51,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IOR70V,Committed,TPR/ISF,2026-02-07,2026-02-13,400.0,CASE,,400.0,400.0,1.0,7,7,400.0,DR August - MoM.xlsx,July,51,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IOR6XH,Committed,TPR/ISF,2026-02-07,2026-02-13,231.0,CASE,,231.0,231.0,1.0,7,7,231.0,DR August - MoM.xlsx,July,53,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IOR6XH,Committed,TPR/ISF,2026-02-07,2026-02-13,231.0,CASE,,231.0,231.0,1.0,7,7,231.0,DR August - MoM.xlsx,July,53,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IOR6ZE,Committed,TPR/ISF,2026-02-07,2026-02-13,645.0,CASE,,645.0,645.0,1.0,7,7,645.0,DR August - MoM.xlsx,July,55,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IOR6ZE,Committed,TPR/ISF,2026-02-07,2026-02-13,645.0,CASE,,645.0,645.0,1.0,7,7,645.0,DR August - MoM.xlsx,July,55,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IOR6ZE,Committed,TPR/ISF,2026-02-07,2026-02-13,440.0,CASE,,440.0,440.0,1.0,7,7,440.0,DR August - MoM.xlsx,July,56,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IOR6ZE,Committed,TPR/ISF,2026-02-07,2026-02-13,440.0,CASE,,440.0,440.0,1.0,7,7,440.0,DR August - MoM.xlsx,July,56,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOS35E,Committed,TPR/ISF,2026-02-14,2026-02-20,320.0,CASE,,320.0,320.0,1.0,7,7,320.0,DR August - MoM.xlsx,July,58,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/12ct,TDSSKC-6/12,SS KCOMP 6/12CT,000IOS35E,Committed,TPR/ISF,2026-02-14,2026-02-20,320.0,CASE,,320.0,320.0,1.0,7,7,320.0,DR August - MoM.xlsx,July,58,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOS35E,Committed,TPR/ISF,2026-02-14,2026-02-20,40.0,CASE,,40.0,40.0,1.0,7,7,40.0,DR August - MoM.xlsx,July,59,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 6/10ct,TDSSKC-6/10,SS KCOMP 6/10CT,000IOS35E,Committed,TPR/ISF,2026-02-14,2026-02-20,40.0,CASE,,40.0,40.0,1.0,7,7,40.0,DR August - MoM.xlsx,July,59,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IUYRGR,Committed,TPR/ISF,2026-02-14,2026-02-20,725.0,CASE,,725.0,725.0,1.0,7,7,725.0,DR August - MoM.xlsx,July,61,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IUYRGR,Committed,TPR/ISF,2026-02-14,2026-02-20,725.0,CASE,,725.0,725.0,1.0,7,7,725.0,DR August - MoM.xlsx,July,61,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J5HIQP,Committed,TPR/ISF,2026-02-14,2026-02-20,711.0,CASE,,711.0,711.0,1.0,7,7,711.0,DR August - MoM.xlsx,July,63,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Condensed Soup,Soups 24/284ml,TDSHSP-24/284,SOUPS 24/284ML,000J5HIQP,Committed,TPR/ISF,2026-02-14,2026-02-20,711.0,CASE,,711.0,711.0,1.0,7,7,711.0,DR August - MoM.xlsx,July,63,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IOR6YC,Committed,TPR/ISF,2026-02-21,2026-02-27,440.0,CASE,,440.0,440.0,1.0,7,7,440.0,DR August - MoM.xlsx,July,65,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Roast & Ground,R&G Small Bag 6/300g,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000IOR6YC,Committed,TPR/ISF,2026-02-21,2026-02-27,440.0,CASE,,440.0,440.0,1.0,7,7,440.0,DR August - MoM.xlsx,July,65,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IOR709,Committed,TPR/ISF,2026-02-21,2026-02-27,290.0,CASE,,290.0,290.0,1.0,7,7,290.0,DR August - MoM.xlsx,July,67,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Single Serve,SS KComp 4/30ct,TDSSKC-4/30,SS KCOMP 4/30CT,000IOR709,Committed,TPR/ISF,2026-02-21,2026-02-27,290.0,CASE,,290.0,290.0,1.0,7,7,290.0,DR August - MoM.xlsx,July,67,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IOR6ZX,Committed,TPR/ISF,2026-02-21,2026-02-27,710.0,CASE,,710.0,710.0,1.0,7,7,710.0,DR August - MoM.xlsx,July,69,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Soups 12/540ml,TDSHSP-12/540,SOUPS 12/540ML,000IOR6ZX,Committed,TPR/ISF,2026-02-21,2026-02-27,710.0,CASE,,710.0,710.0,1.0,7,7,710.0,DR August - MoM.xlsx,July,69,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IOR6ZX,Committed,TPR/ISF,2026-02-21,2026-02-27,560.0,CASE,,560.0,560.0,1.0,7,7,560.0,DR August - MoM.xlsx,July,70,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Soups and Hot Bowls,Hot Bowls 12/425g,TDSHHB-12/425,HOT BOWLS 12/425GR,000IOR6ZX,Committed,TPR/ISF,2026-02-21,2026-02-27,560.0,CASE,,560.0,560.0,1.0,7,7,560.0,DR August - MoM.xlsx,July,70,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOR6XY,Committed,TPR/ISF,2026-02-28,2026-03-06,725.0,CASE,,725.0,725.0,0.14285714,1,7,103.571429,DR August - MoM.xlsx,July,72,Reported as regular cases
mom,separate,SDM,CG-SDM,2026,July,Feb,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOR6XY,Committed,TPR/ISF,2026-02-28,2026-03-06,725.0,CASE,,725.0,725.0,0.14285714,1,7,103.571429,DR August - MoM.xlsx,July,72,Reported as regular cases
mom,blended,SDM,CG-SDM,2026,July,Mar,Instant,Instant Coffee 12/100g,TDIC-12/100,INSTANT COFFEE 12/100GR,000IOR6XY,Committed,TPR/ISF,2026-02-28,2026-03-06,725.0,CASE,,725.0,725.0,0.85714286,6,7,621.428571,DR August - MoM.xlsx,July,72,Reported as regular cases
